state,latitude,longitude,uid,stat_abr,date,mmwr_week,week,cases_total,cases_new,death_total,death_new,total_beds,total_icu,used_inpatient,used_icu,distributed_janssen,series_complete_janssen,distributed_moderna,series_complete_moderna,distributed_pfizer,series_complete_pfizer,distributed,dist_per_100k,administered,admin_per_100k,administered_dose1_recip,administered_dose1_pop_pct,series_complete_yes,series_complete_pop_pct,additional_doses,additional_doses_vax_pct,additional_doses_janssen,additional_doses_moderna,additional_doses_pfizer
Idaho,45.4945756,-114.1424303,ID202153,ID,2021-01-03,1,53,142507,308,1448,0,27321.0,3717.0,12419.0,1920.0,0,0,0,0,0,0,68900,3855,18535,1037,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,45.4945756,-114.1424303,ID202052,ID,2020-12-27,53,52,136215,428,1354,0,26136.0,3685.0,11780.0,1920.0,0,0,0,0,0,0,47375,2651,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Idaho,45.4945756,-114.1424303,ID202051,ID,2020-12-20,52,51,129960,891,1280,5,26899.0,3714.0,12792.0,2140.0,0,0,0,0,0,0,13650,764,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202204,HI,2022-01-30,5,04,212768,2683,1168,7,15512.0,3142.0,10211.0,1504.0,123800,63817,1171360,358407,1927260,652242,3222420,227593,2710698,191451,1202914,85.0,1074480,75.9,496675.0,46.2,5274.0,223273.0,268127.0
Hawaii,20.46,-157.505,HI202203,HI,2022-01-23,4,03,197582,3131,1135,4,15683.0,3244.0,10328.0,1475.0,123800,63638,1162160,357704,1893460,648735,3179420,224556,2680031,189285,1196932,84.5,1070094,75.6,476241.0,44.5,4991.0,214393.0,256856.0
Hawaii,20.46,-157.505,HI202202,HI,2022-01-16,2,02,165622,3856,1115,3,16175.0,3345.0,11006.0,1568.0,123600,63832,1147360,355811,1859960,637515,3130920,221130,2655895,187580,1189293,84.0,1057174,74.7,447380.0,42.3,4716.0,201662.0,241001.0
Hawaii,20.46,-157.505,HI202201,HI,2022-01-09,1,01,139262,4509,1094,3,18030.0,3579.0,13440.0,1596.0,123300,58407,1122660,288522,1818960,547296,3064920,216469,2308704,163059,1293957,91.4,912372,64.4,171328.0,18.8,1789.0,56240.0,113273.0
Hawaii,20.46,-157.505,HI202152,HI,2021-12-31,52,52,109576,3226,1079,5,18652.0,2790.0,11615.0,1014.0,122900,57524,1063340,284392,1792050,540938,2978290,210350,2245091,158566,1249600,88.3,901001,63.6,163108.0,18.1,1668.0,52236.0,109179.0
Hawaii,20.46,-157.505,HI202151,HI,2021-12-26,52,51,97022,0,1071,0,20527.0,3395.0,11965.0,1415.0,122700,57125,1059800,282847,1773710,539193,2956210,208791,2221353,156889,1232223,87.0,897312,63.4,159982.0,17.8,1634.0,50613.0,107710.0
Hawaii,20.46,-157.505,HI202150,HI,2021-12-19,51,50,89675,958,1061,2,20730.0,3335.0,12652.0,1437.0,121700,56295,1055420,278415,1742410,533212,2919530,206200,2152593,152033,1186559,83.8,886069,62.6,150108.0,16.9,1555.0,45765.0,102763.0
Hawaii,20.46,-157.505,HI202149,HI,2021-12-12,50,49,86225,209,1047,5,20491.0,3438.0,13026.0,1535.0,118700,56012,1060880,278015,1697980,530619,2877560,203236,2142391,151312,1182022,83.5,882792,62.3,146012.0,16.5,1446.0,43698.0,100843.0
Hawaii,20.46,-157.505,HI202148,HI,2021-12-05,49,48,85330,127,1022,1,20742.0,3541.0,12908.0,1519.0,117300,55474,1053260,276885,1675770,522063,2846330,201030,2111635,149140,1171685,82.8,872567,61.6,133818.0,15.3,1173.0,38319.0,94301.0
Hawaii,20.46,-157.505,HI202147,HI,2021-11-28,48,47,84615,149,1007,3,20298.0,3366.0,12407.0,1535.0,114700,54810,1042700,275540,1652100,511501,2809500,198429,2070008,146200,1156297,81.7,859993,60.7,117568.0,13.7,873.0,30976.0,85694.0
Hawaii,20.46,-157.505,HI202146,HI,2021-11-21,47,46,83992,96,991,0,20724.0,3443.0,12692.0,1531.0,113800,54623,1035720,275162,1631630,510713,2781150,196427,2060230,145510,1151785,81.3,858640,60.6,113042.0,13.2,744.0,28832.0,83441.0
Hawaii,20.46,-157.505,HI202145,HI,2021-11-14,46,45,82986,72,967,1,20720.0,3528.0,12922.0,1524.0,111000,54067,1017860,274183,1594590,508255,2723450,192351,2029674,143352,1136992,80.3,854645,60.4,99463.0,11.6,551.0,22277.0,76633.0
Hawaii,20.46,-157.505,HI202144,HI,2021-11-07,45,44,82282,123,952,11,20767.0,3505.0,12860.0,1623.0,108500,53600,986960,273395,1510980,506040,2656240,187605,2006186,141693,1126178,79.5,851175,60.1,88590.0,10.4,396.0,16437.0,71755.0
Hawaii,20.46,-157.505,HI202143,HI,2021-10-31,44,43,81586,125,908,9,20466.0,3405.0,12430.0,1610.0,107100,52832,958020,272461,1508640,503362,2573760,181779,1980787,139899,1115948,78.8,846793,59.8,74594.0,8.8,189.0,9804.0,64601.0
Hawaii,20.46,-157.505,HI202142,HI,2021-10-24,43,42,80722,153,883,3,20497.0,3328.0,12664.0,1635.0,101000,52062,924460,271665,1464900,500675,2490360,175889,1957661,138265,1108943,78.3,842535,59.5,60458.0,7.2,59.0,4278.0,56121.0
Hawaii,20.46,-157.505,HI202141,HI,2021-10-17,42,41,79832,135,867,6,20667.0,3401.0,12910.0,1623.0,99800,51309,905180,270437,1432860,495594,2437840,172179,1934300,136615,1100804,77.7,835463,59.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202140,HI,2021-10-10,41,40,78986,200,836,4,20772.0,3364.0,12822.0,1695.0,99300,50748,895620,269688,1402440,491693,2397360,169320,1913720,135162,1095641,77.4,830250,58.6,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202139,HI,2021-10-03,40,39,77688,276,803,7,20764.0,3252.0,12856.0,1756.0,96500,49788,891500,268867,1365000,486195,2353000,166187,1886874,133266,1088922,76.9,822941,58.1,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202138,HI,2021-09-26,39,38,75758,367,752,10,20685.0,3440.0,12922.0,1814.0,94100,48994,890280,268049,1315680,480754,2300060,162448,1863317,131602,1083394,76.5,815889,57.6,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202137,HI,2021-09-19,38,37,73148,461,709,12,20816.0,3560.0,13333.0,1986.0,91000,47893,886920,267690,1299300,473515,2277220,160835,1844200,130252,1078968,76.2,807186,57.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202136,HI,2021-09-12,37,36,69629,713,655,7,20557.0,3683.0,13513.0,1943.0,81700,46404,874500,266407,1263030,467291,2219230,156739,1825240,128913,1069258,75.5,798189,56.4,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202135,HI,2021-09-05,36,35,65315,718,620,10,20747.0,3652.0,13306.0,1998.0,81700,45602,861540,265220,1218570,460872,2161810,152684,1803282,127362,1058801,74.8,789781,55.8,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202134,HI,2021-08-29,35,34,60094,1658,586,2,20552.0,3584.0,13164.0,1984.0,81700,44566,848220,264094,1172940,454265,2102860,148520,1778621,125620,1047702,74.0,781012,55.2,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202133,HI,2021-08-22,34,33,54038,885,561,1,18711.0,2884.0,11494.0,1334.0,81700,43738,836680,263271,1139280,448866,2057660,145328,1759308,124256,1038902,73.4,773962,54.7,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202132,HI,2021-08-15,33,32,49205,829,549,4,20692.0,3632.0,12688.0,1747.0,81700,42682,817500,262664,1129920,445181,2029120,143312,1744877,123237,1030280,72.8,768614,54.3,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202131,HI,2021-08-08,32,31,44609,632,539,0,21014.0,3482.0,12496.0,1672.0,81700,41150,807280,262061,1119120,441876,2008100,141828,1731970,122325,1020821,72.1,763174,53.9,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202130,HI,2021-08-01,31,30,41090,447,534,0,20686.0,3447.0,12397.0,1510.0,81700,40222,799440,261604,1111920,439170,1993060,140766,1720923,121545,1012360,71.5,759083,53.6,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202129,HI,2021-07-25,30,29,39000,259,526,2,20866.0,3465.0,12333.0,1574.0,81700,39304,787160,260685,1107420,436071,1976280,139580,1710041,120777,1004973,71.0,754147,53.3,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202128,HI,2021-07-18,29,28,37717,140,520,0,20936.0,3411.0,12379.0,1577.0,81700,38594,776960,259795,1102020,433988,1960680,138479,1706032,120493,1001562,70.7,750464,53.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202127,HI,2021-07-11,28,27,37025,91,518,0,20609.0,3368.0,11935.0,1536.0,81700,37895,773440,258541,1101570,430654,1956710,138198,1697149,119866,996896,70.4,745174,52.6,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202126,HI,2021-07-04,27,26,36604,52,515,0,20756.0,3399.0,11922.0,1506.0,81700,37264,768800,257205,1097070,426376,1947570,137553,1687921,119214,992902,70.1,738929,52.2,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202125,HI,2021-06-27,26,25,36297,46,513,0,20518.0,3383.0,11937.0,1422.0,81700,36393,765560,254549,1092390,421063,1939650,136993,1675961,118370,984041,69.5,730089,51.6,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202124,HI,2021-06-20,25,24,36036,60,510,2,20253.0,3387.0,11949.0,1424.0,81700,35599,757680,252087,1086540,414603,1925920,136024,1661228,117329,977651,69.0,720371,50.9,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202123,HI,2021-06-13,24,23,35723,30,503,0,18725.0,2738.0,11130.0,1003.0,81200,33842,747520,246782,1072500,396671,1901220,134279,1625767,114824,964498,68.1,695368,49.1,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202122,HI,2021-06-06,23,22,35360,77,502,3,19005.0,1967.0,11061.0,985.0,81400,33186,737220,245043,1053780,388519,1872400,132244,1609251,113658,956917,67.6,684821,48.4,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202121,HI,2021-05-30,22,21,35008,119,497,1,20540.0,2288.0,12176.0,1463.0,80800,32145,720540,241474,1037400,382225,1838740,129866,1584219,111890,941104,66.5,673916,47.6,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202120,HI,2021-05-23,21,20,34654,44,493,2,20484.0,2289.0,12272.0,1475.0,80100,30527,689840,232049,997620,374051,1767560,124839,1538316,108648,912172,64.4,654699,46.2,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202119,HI,2021-05-16,20,19,34180,116,489,1,20155.0,2240.0,12169.0,1537.0,76300,28460,654860,216512,926250,347618,1657410,117059,1446496,102163,862508,60.9,610661,43.1,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202118,HI,2021-05-09,19,18,33613,73,485,1,18386.0,1561.0,11160.0,985.0,73500,26396,630460,205651,861900,327492,1565860,110593,1386097,97897,832725,58.8,577610,40.8,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202117,HI,2021-05-02,18,17,32989,107,480,0,20072.0,2292.0,12166.0,1501.0,70900,22129,605200,181324,804570,296286,1480670,104577,1252324,88449,760121,53.7,517810,36.6,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202116,HI,2021-04-25,17,16,32284,119,475,0,19894.0,2282.0,12368.0,1616.0,70000,20258,564500,160373,735540,274802,1370040,96763,1155796,81631,706055,49.9,473499,33.4,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202115,HI,2021-04-18,16,15,31715,109,471,0,20190.0,2295.0,12361.0,1625.0,70000,19747,523200,134861,675870,229488,1269070,89632,937276,66198,560693,39.6,402153,28.4,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202114,HI,2021-04-11,15,14,31045,89,468,0,19886.0,2266.0,12290.0,1529.0,64000,15930,461100,118833,615030,192682,1140130,80525,834817,58961,510152,36.0,345487,24.4,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202113,HI,2021-04-04,14,13,30338,92,464,0,19994.0,2245.0,12038.0,1437.0,34200,10937,424500,105702,553020,161973,1011720,71456,757630,53510,476114,33.6,296651,21.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202112,HI,2021-03-28,13,12,29528,102,459,0,19982.0,2310.0,12231.0,1543.0,20100,7853,383000,94678,487500,131084,890600,62901,662115,46764,422366,29.8,251645,17.8,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202111,HI,2021-03-21,12,11,28834,71,451,1,20131.0,2320.0,12004.0,1570.0,18300,4720,332300,88101,416130,120637,766730,54152,610517,43120,387067,27.3,231477,16.3,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202110,HI,2021-03-14,11,10,28268,50,448,1,19296.0,2268.0,12102.0,1678.0,13800,817,296900,76897,370500,107247,681200,48112,528035,37294,329359,23.3,202968,14.3,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202109,HI,2021-03-07,10,09,27821,47,442,1,20105.0,2317.0,11614.0,1541.0,12500,6,261900,55803,323700,92837,598100,42243,436036,30796,272100,19.2,166640,11.8,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202108,HI,2021-02-28,9,08,27473,54,436,0,20116.0,2330.0,11790.0,1556.0,0,0,0,0,0,0,497760,35156,382798,27036,248020,17.5,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202107,HI,2021-02-21,8,07,27075,64,428,1,17906.0,1569.0,10913.0,1006.0,0,0,0,0,0,0,397750,28092,322966,22810,221411,15.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202106,HI,2021-02-14,7,06,26772,43,423,1,19737.0,2264.0,12363.0,1518.0,0,0,0,0,0,0,310600,21937,225188,15905,164293,11.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202105,HI,2021-02-07,6,05,26398,73,415,2,20125.0,2278.0,12137.0,1433.0,0,0,0,0,0,0,263000,18575,187048,13211,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202104,HI,2021-01-31,5,04,25786,78,407,3,20151.0,2262.0,11985.0,1458.0,0,0,0,0,0,0,227400,16061,129267,9130,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202103,HI,2021-01-24,4,03,25093,143,339,6,20126.0,2313.0,12208.0,1529.0,0,0,0,0,0,0,191575,13531,84792,5989,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202102,HI,2021-01-17,3,02,23725,121,319,2,19441.0,2217.0,12066.0,1485.0,0,0,0,0,0,0,154150,10887,13720,969,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202101,HI,2021-01-10,2,01,22778,178,306,1,19967.0,2306.0,12301.0,1535.0,0,0,0,0,0,0,95700,6759,38468,2717,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202153,HI,2021-01-03,1,53,21539,122,287,0,19924.0,2296.0,12005.0,1491.0,0,0,0,0,0,0,65250,4608,25352,1791,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202052,HI,2020-12-27,53,52,20631,94,283,0,19919.0,2352.0,11565.0,1496.0,0,0,0,0,0,0,38850,2744,13934,984,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,20.46,-157.505,HI202051,HI,2020-12-20,52,51,19893,202,280,1,19997.0,2298.0,11608.0,1459.0,0,0,0,0,0,0,4875,344,3529,249,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202204,WY,2022-01-30,5,04,144526,0,1625,0,7613.0,746.0,3662.0,315.0,47900,26076,396520,117106,462945,145023,907365,156778,715408,123611,331208,57.2,288323,49.8,116078.0,40.3,1641.0,54253.0,60143.0
Wyoming,43.000325,-107.5545669,WY202203,WY,2022-01-23,4,03,135369,0,1601,0,8519.0,813.0,3919.0,295.0,47700,25952,394520,116841,457945,144158,900165,155534,709694,122623,329376,56.9,287066,49.6,113013.0,39.4,1580.0,52989.0,58403.0
Wyoming,43.000325,-107.5545669,WY202202,WY,2022-01-16,2,02,126468,0,1588,0,8453.0,855.0,3819.0,334.0,47400,25437,391420,114333,453645,138926,892465,154203,702117,121314,328580,56.8,278811,48.2,107641.0,38.6,1507.0,50628.0,55467.0
Wyoming,43.000325,-107.5545669,WY202201,WY,2022-01-09,1,01,119857,0,1572,0,9695.0,857.0,3860.0,329.0,47200,25287,388920,113919,446445,137898,882565,152493,694422,119985,326257,56.4,277219,47.9,103384.0,37.3,1431.0,48670.0,53244.0
Wyoming,43.000325,-107.5545669,WY202152,WY,2021-12-31,52,52,115638,0,1526,0,10158.0,904.0,4161.0,428.0,46700,25188,359260,113408,440245,136659,846205,146210,686161,118557,323709,55.9,275369,47.6,99199.0,36.0,1370.0,46548.0,51244.0
Wyoming,43.000325,-107.5545669,WY202151,WY,2021-12-26,52,51,114242,0,1526,0,9318.0,824.0,3661.0,397.0,46500,25114,360120,113038,440145,135658,846765,146307,679445,117397,321831,55.6,273922,47.3,95676.0,34.9,1324.0,44693.0,49623.0
Wyoming,43.000325,-107.5545669,WY202150,WY,2021-12-19,51,50,113584,0,1502,0,10354.0,921.0,4241.0,414.0,46300,25023,365740,112552,435735,134536,847775,146482,670528,115856,319464,55.2,272222,47.0,90643.0,33.3,1258.0,42017.0,47333.0
Wyoming,43.000325,-107.5545669,WY202149,WY,2021-12-12,50,49,112862,0,1472,0,10327.0,920.0,4523.0,453.0,45400,24766,369600,111756,425845,132006,840845,145284,655151,113199,316311,54.7,268635,46.4,81889.0,30.5,1082.0,37604.0,43172.0
Wyoming,43.000325,-107.5545669,WY202148,WY,2021-12-05,49,48,111812,0,1428,0,9751.0,901.0,4653.0,503.0,43900,24580,364220,111203,413785,130162,821905,142012,644277,111320,313458,54.2,266049,46.0,75900.0,28.5,976.0,34270.0,40625.0
Wyoming,43.000325,-107.5545669,WY202147,WY,2021-11-28,48,47,110264,0,1347,0,9803.0,878.0,4299.0,457.0,43400,24114,360660,110117,410245,128086,814305,140698,623826,107787,307923,53.2,262417,45.3,63980.0,24.4,762.0,27423.0,35767.0
Wyoming,43.000325,-107.5545669,WY202146,WY,2021-11-21,47,46,109318,0,1347,0,10341.0,918.0,4520.0,462.0,43400,24028,361100,109845,404565,127762,809065,139793,618926,106940,306540,53.0,261735,45.2,61010.0,23.3,712.0,25660.0,34610.0
Wyoming,43.000325,-107.5545669,WY202145,WY,2021-11-14,46,45,107483,0,1298,0,10353.0,910.0,4820.0,490.0,42300,23734,354760,108934,401595,126459,798655,137994,603401,104258,301596,52.1,259223,44.8,52656.0,20.3,548.0,20553.0,31530.0
Wyoming,43.000325,-107.5545669,WY202144,WY,2021-11-07,45,44,105318,0,1243,0,10141.0,889.0,4810.0,517.0,41600,23459,346760,108063,367005,125131,772165,133417,587899,101579,297807,51.5,256745,44.4,43066.0,16.8,357.0,14709.0,27975.0
Wyoming,43.000325,-107.5545669,WY202143,WY,2021-10-31,44,43,102926,0,1174,0,9768.0,850.0,4687.0,505.0,41200,23087,339440,107015,362325,123837,742965,128372,569168,98343,294284,50.8,254028,43.9,30404.0,12.0,122.0,6416.0,23844.0
Wyoming,43.000325,-107.5545669,WY202142,WY,2021-10-24,43,42,100174,0,1149,0,9724.0,859.0,5029.0,609.0,38800,22874,324600,106164,352785,122597,716185,123745,557460,96320,291267,50.3,251722,43.5,23347.0,9.3,27.0,2849.0,20452.0
Wyoming,43.000325,-107.5545669,WY202141,WY,2021-10-17,42,41,97821,342,1080,0,10050.0,907.0,4916.0,594.0,38000,22591,314960,105302,345765,120943,698725,120728,547686,94631,288174,49.8,248919,43.0,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202140,WY,2021-10-10,41,40,94857,277,1041,0,9812.0,896.0,4978.0,619.0,37500,22338,309380,104271,343425,118970,690305,119273,537038,92791,285303,49.3,245659,42.4,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202139,WY,2021-10-03,40,39,91709,270,996,0,10074.0,901.0,4758.0,689.0,37200,21853,305100,103125,332895,116038,675195,116663,521250,90063,281039,48.6,241092,41.7,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202138,WY,2021-09-26,39,38,88576,355,955,0,9674.0,896.0,4721.0,679.0,36800,21646,299200,102186,317685,114295,653685,112946,513663,88752,278076,48.0,238199,41.2,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202137,WY,2021-09-19,38,37,84984,513,918,0,10091.0,888.0,4602.0,596.0,35600,21417,294860,101149,314175,112520,644635,111382,507670,87717,275154,47.5,235155,40.6,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202136,WY,2021-09-12,37,36,81429,393,879,0,9965.0,900.0,4674.0,617.0,34000,20987,289780,99856,298965,110106,622745,107600,498761,86178,270525,46.7,231017,39.9,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202135,WY,2021-09-05,36,35,77848,321,858,0,9670.0,872.0,4467.0,558.0,34000,20620,284880,98819,283755,108109,602635,104125,490725,84789,265998,46.0,227611,39.3,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202134,WY,2021-08-29,35,34,74325,429,835,0,10033.0,891.0,4530.0,556.0,34000,19914,279120,97069,269715,105078,582835,100704,474129,81922,259815,44.9,222123,38.4,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202133,WY,2021-08-22,34,33,71263,296,809,0,9839.0,876.0,4274.0,458.0,34000,19493,270860,96179,264135,103657,568995,98313,466919,80676,255269,44.1,219390,37.9,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202132,WY,2021-08-15,33,32,68718,223,793,0,10304.0,890.0,4271.0,409.0,34000,18832,263020,95309,248655,101654,545675,94284,456986,78960,248696,43.0,215857,37.3,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202131,WY,2021-08-08,32,31,66835,191,786,0,9977.0,868.0,4161.0,377.0,34000,18490,257840,94766,246405,100747,538245,93000,452145,78123,245151,42.4,214065,37.0,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202130,WY,2021-08-01,31,30,65351,112,776,0,10122.0,856.0,4104.0,368.0,34000,17996,255740,94329,240105,99931,529845,91548,447594,77337,241735,41.8,212317,36.7,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202129,WY,2021-07-25,30,29,64383,66,766,0,9555.0,833.0,4097.0,344.0,34000,17495,253200,93767,236955,99054,524155,90565,442718,76494,238255,41.2,210376,36.3,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202128,WY,2021-07-18,29,28,63645,61,760,0,10267.0,878.0,4254.0,399.0,34000,17147,251200,93367,236055,97954,521255,90064,438665,75794,235576,40.7,208525,36.0,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202127,WY,2021-07-11,28,27,63080,57,751,0,9280.0,797.0,3813.0,340.0,34000,16749,250280,92819,235605,97029,519885,89828,434914,75146,233100,40.3,206652,35.7,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202126,WY,2021-07-04,27,26,62543,49,747,0,9435.0,840.0,3681.0,323.0,34000,16365,249560,92193,233805,95985,517365,89392,431101,74487,230993,39.9,204598,35.4,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202125,WY,2021-06-27,26,25,62049,49,740,0,9805.0,845.0,4043.0,358.0,34000,15544,247940,89783,233805,92012,515745,89112,419326,72453,225918,39.0,197393,34.1,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202124,WY,2021-06-20,25,24,61582,46,734,0,9586.0,828.0,3791.0,351.0,34000,15045,246380,88752,232635,90444,513015,88641,413112,71379,223278,38.6,194293,33.6,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202123,WY,2021-06-13,24,23,61194,40,725,0,8580.0,707.0,3091.0,269.0,34000,14598,245120,87623,231465,88794,510585,88221,408103,70513,220814,38.2,191066,33.0,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202122,WY,2021-06-06,23,22,60722,47,720,0,9712.0,823.0,3857.0,322.0,34000,14060,244840,86489,230295,86243,509135,87970,400980,69283,217516,37.6,186843,32.3,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202121,WY,2021-05-30,22,21,60252,54,719,0,10191.0,865.0,3947.0,368.0,33300,13551,243140,85179,229125,85404,505565,87353,395615,68356,214360,37.0,184183,31.8,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202120,WY,2021-05-23,21,20,59750,45,713,0,8157.0,715.0,2800.0,263.0,32900,12736,242140,83404,226785,83996,501825,86707,388122,67061,210179,36.3,180182,31.1,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202119,WY,2021-05-16,20,19,59173,47,712,0,8407.0,718.0,2925.0,256.0,32300,11884,239860,81123,223275,82639,495435,85603,378799,65450,204569,35.3,175688,30.4,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202118,WY,2021-05-09,19,18,58717,47,710,0,8180.0,701.0,2728.0,250.0,32100,11428,237840,78262,220935,80357,490875,84815,369975,63926,201135,34.8,170086,29.4,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202117,WY,2021-05-02,18,17,58240,49,707,0,9852.0,818.0,3776.0,310.0,31600,10781,233000,74507,218595,77008,483195,83488,358512,61945,197340,34.1,162328,28.0,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202116,WY,2021-04-25,17,16,57778,41,705,0,9555.0,819.0,3609.0,316.0,31400,10556,229600,68668,215085,71265,476085,82260,341127,58941,192439,33.3,150517,26.0,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202115,WY,2021-04-18,16,15,57341,37,703,0,9900.0,852.0,3756.0,288.0,31400,10483,223300,63511,213915,65701,468615,80969,323699,55930,186359,32.2,139721,24.1,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202114,WY,2021-04-11,15,14,56873,0,701,0,10350.0,875.0,3665.0,286.0,28600,9263,216200,61204,205725,61441,450525,77843,310702,53684,180223,31.1,131933,22.8,0.0,0.0,0.0,0.0,0.0
Wyoming,43.000325,-107.5545669,WY202113,WY,2021-04-04,14,13,56447,0,700,0,9946.0,854.0,3524.0,279.0,23200,6700,197800,55131,184665,56917,405665,70092,286685,49534,168129,29.0,118773,20.5,0.0,0.0,0.0,0.0,0.0
