,Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Administered_5Plus,Admin_Per_100k_5Plus,Distributed_Per_100k_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Janssen_5Plus,Series_Complete_Unk_Manuf_5Plus,week,uid
1513,2021-09-12,37,NM,2806255,138500,1204640,1463115,0,133833,156999,173120,743170,2697750,2697421,2497441,691820,96496,1147624,1448312,5318,128659,150910,154069,183212,2724487,1490501,71.1,1490206,83.4,1375391,84.8,369468,97.8,1283092,61.2,1283009,71.8,1190536,73.4,334350,88.5,95130,515690,670711,1561,95118,515672,670658,1561,94983,515316,578694,1543,19491,154964,159059,836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,NM202136
1514,2021-09-12,37,CT,5454055,250000,2215980,2988075,0,152977,175600,192190,865388,4905135,4903421,4538415,1205876,201145,1836142,2866940,908,137580,157872,159925,191335,4907361,2662017,74.7,2660694,85.7,2463937,86.8,619932,98.4,2392496,67.1,2392029,77.0,2228321,78.5,577763,91.7,200367,862301,1329511,317,200287,862096,1329331,315,200196,861916,1165958,251,20069,228064,329561,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,CT202136
1515,2021-09-12,37,GU,226300,19500,74200,132600,0,136516,159859,175271,805711,222932,222901,201266,30621,8786,75594,138537,15,134484,157458,155882,109022,223238,122020,73.6,121997,86.2,109859,85.1,15952,56.8,106853,64.5,106844,75.5,97381,75.4,14846,52.9,8367,35058,63428,0,8366,35057,63421,0,8361,35044,53976,0,473,6196,8177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,GU202136
1516,2021-09-12,37,MS,3647855,164600,1517280,1965975,0,122570,144674,160165,749519,2635824,2635574,2489947,782948,71417,1097035,1465995,1377,88565,104527,109325,160871,2643119,1442613,48.5,1442405,57.2,1356400,59.6,405024,83.2,1213536,40.8,1213470,48.1,1153118,50.6,372630,76.6,70803,490877,651587,269,70793,490867,651541,269,70724,490641,591494,259,16414,191264,164830,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,MS202136
1517,2021-09-12,37,WV,2892585,110200,1161920,1620465,0,161403,185680,201914,788147,1526804,1525869,1455213,545915,40663,693083,792693,365,85194,97948,101580,148746,1537135,851598,47.5,850972,54.6,809152,56.5,289969,79.0,715829,39.9,715536,45.9,685951,47.9,260554,71.0,42327,314257,359000,245,42313,314171,358807,245,42263,313962,329502,224,6672,132805,120970,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,WV202136
1518,2021-09-12,37,BP2,231400,10600,96780,124020,0,0,0,0,0,222134,222132,222132,6833,11114,89712,121308,0,0,0,0,0,222134,119601,0.0,119599,0.0,119599,0.0,3513,0.0,113128,0.0,113127,0.0,113127,0.0,3444,0.0,11086,43298,58744,0,11085,43298,58744,0,11085,43298,58744,0,160,1659,1625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,BP2202136
1519,2021-09-12,37,IA,4009965,188700,1624980,2196285,0,127096,149833,165139,725190,3360876,3360825,3156488,990216,142576,1360826,1857145,329,106523,125578,129991,179077,3356361,1798737,57.0,1798652,67.2,1688151,69.5,503297,91.0,1660571,52.6,1660544,62.0,1568536,64.6,485935,87.9,140330,653547,866463,231,140328,653540,866445,231,140258,653367,774681,230,13122,256079,216629,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,IA202136
1520,2021-09-12,37,VA2,6364620,522400,3030320,2811900,0,0,0,0,0,5599485,5599324,5596697,2923045,213001,2873168,2513304,12,0,0,0,0,5599485,2970468,0.0,2970373,0.0,2968853,0.0,1514723,0.0,2805517,0.0,2805444,0.0,2804312,0.0,1454683,0.0,212289,1382158,1211069,1,212282,1382136,1211025,1,212249,1382101,1209961,1,70924,797099,586659,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,VA2202136
1521,2021-09-12,37,LA,5454800,238100,2330880,2885820,0,117338,139035,153175,736118,4340686,4340348,4118885,1264575,154152,1845112,2340076,1346,93372,110630,115661,170653,4263771,2350072,50.6,2349804,59.9,2221030,62.4,637570,86.0,2012922,43.3,2012825,51.3,1921415,54.0,601992,81.2,146859,826374,1039072,617,146838,826354,1039016,617,146709,825952,948144,610,20917,286111,294824,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,LA202136
1522,2021-09-12,37,MD,9658710,440400,3711300,5507010,0,159762,187080,205025,1006750,7755071,7754547,7169121,1747180,292473,2902126,4550229,10243,128275,150198,152179,182112,7801056,4187744,69.3,4187179,81.1,3871357,82.2,914129,95.3,3786607,62.6,3786417,73.3,3520692,74.7,861157,89.8,286580,1361153,2136024,2850,286549,1361116,2135903,2849,286387,1360748,1870809,2748,52185,408718,399476,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,MD202136
1523,2021-09-12,37,WA,10876965,495000,4312200,6069765,0,142838,167314,182750,899129,9713676,9712704,9058044,2224532,411738,3731836,5563500,6602,127562,149405,152189,183888,9709903,5281424,69.4,5280551,81.2,4923423,82.7,1151164,95.2,4668871,61.3,4668620,71.8,4377932,73.6,1076711,89.0,409883,1735314,2521499,2175,409860,1735260,2521327,2173,409615,1734641,2231538,2138,58129,489415,527961,1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,WA202136
1524,2021-09-12,37,CA,56585755,2615800,22252380,31717575,0,143211,168178,184815,969247,49084830,48955800,45374373,10454571,1806813,18986306,28279135,12576,124227,145501,148197,179074,49081543,27697192,70.1,27617096,82.1,25627089,83.7,5746406,98.4,22576549,57.1,22527871,67.0,20935113,68.4,4640781,79.5,1795138,8345925,12431660,3826,1794800,8345499,12383754,3818,1787749,8320798,10822988,3578,180492,2352957,2106101,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,CA202136
1525,2021-09-12,37,IL,17337055,850700,6636680,9849675,0,136816,159968,175940,848511,14928714,14887411,13827136,3537149,539814,5501954,8868797,18149,117810,137366,140321,173115,15066123,8504433,67.1,8478475,78.2,7863317,79.8,1925880,94.3,6610990,52.2,6596428,60.9,6159269,62.5,1582238,77.4,528129,2351460,3725544,5857,528100,2351416,3711055,5857,525689,2344971,3282834,5775,73657,718158,787656,2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,IL202136
1526,2021-09-12,37,US,456755755,21491500,183437040,251807865,19350,137579,161087,176859,835072,380241903,379881925,355169703,96509409,14667381,148255720,216951668,367134,114532,133976,137524,176005,380241903,209437152,63.1,209207284,73.8,195413367,75.7,50751403,92.6,178692875,53.8,178560437,63.0,167638491,64.9,45115016,82.3,14457933,66838972,97293559,102411,14454986,66835030,97168073,102348,14337818,66340078,86860077,100518,2226870,21327330,21516188,44627,1782116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,US202136
1527,2021-09-12,37,MT,1278885,69600,557820,651465,0,119659,139373,152214,619504,1050281,1050102,994567,339021,45240,455682,548530,829,98269,114440,118374,164225,1048012,569556,53.3,569424,62.1,538490,64.1,177204,85.8,503045,47.1,503006,54.8,479044,57.0,164768,79.8,44137,209745,248917,246,44132,209727,248901,246,44095,209653,225052,244,8933,79306,76390,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,MT202136
1528,2021-09-12,37,ND,871860,36500,351400,483960,0,114408,136817,149832,727490,718076,717035,680653,200484,31605,291777,394527,167,94228,112521,116973,167286,685471,378277,49.6,377663,59.3,358504,61.6,102926,85.9,325572,42.7,325225,51.0,310400,53.3,91356,76.2,28662,129516,167393,1,28659,129511,167054,1,28532,129323,152544,1,3763,44966,42627,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,ND202136
1529,2021-09-12,37,MN,7522080,349300,2925080,4247700,0,133379,157429,173461,817278,6503170,6483689,6026603,1653887,289687,2451276,3760367,1840,115312,135696,138975,179696,6523596,3531743,62.6,3520595,73.7,3279912,75.6,868013,94.3,3213510,57.0,3205437,67.1,2990642,69.0,817621,88.8,290441,1150880,1771570,619,290420,1150868,1763530,619,289915,1148801,1551327,599,47760,344287,425435,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,MN202136
1530,2021-09-12,37,PA,18417345,1067700,7735080,9614565,0,143863,166199,181142,769518,15714069,15709039,14792949,4619916,631254,6317024,8765077,714,122747,141759,145494,193030,15731836,9034840,70.6,9031297,81.5,8504391,83.6,2567228,99.9,7197632,56.2,7196093,64.9,6814996,67.0,2075116,86.7,633425,2751811,3811950,446,633366,2751669,3810612,446,632992,2749608,3431978,418,84533,979105,1011266,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,PA202136
1531,2021-09-12,37,DE,1507435,65800,603900,837735,0,154805,179498,195722,797982,1170006,1169807,1094873,349798,49682,455014,664235,1075,120153,139295,142156,185170,1143938,631866,64.9,631699,75.2,593005,77.0,182633,96.7,547223,56.2,547181,65.2,515761,67.0,163446,86.5,49065,202409,295332,417,49056,202405,295303,417,49025,202300,264022,414,9157,67282,86777,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,DE202136
1532,2021-09-12,37,NH,2075770,116700,824620,1134450,0,152663,173187,187945,817670,1713753,1713050,1601860,449510,78626,683188,951909,30,126038,142925,145036,177067,1730308,927164,68.2,926644,77.3,871138,78.9,246546,97.1,823286,60.5,823077,68.7,777746,70.4,223259,87.9,67305,320734,435203,44,67280,320632,435121,44,67251,320484,389970,41,14126,94068,115044,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,NH202136
1533,2021-09-12,37,WY,622745,34000,289780,298965,0,107600,126904,139935,627900,498761,498721,474525,155279,22596,227856,248000,309,86178,101630,106629,156564,491465,270525,46.7,270486,55.1,256426,57.6,81555,82.2,231017,39.9,231007,47.1,221007,49.7,75226,75.8,20987,99856,110106,68,20985,99855,110099,68,20971,99837,100132,67,3374,38581,33242,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,WY202136
1534,2021-09-12,37,AR,3869370,178900,1711100,1979370,0,128218,151310,166952,738596,2908565,2903356,2714140,819144,95731,1273311,1536937,2586,96380,113534,117107,156360,2909554,1645766,54.5,1641981,64.2,1533508,66.2,443071,84.6,1318412,43.7,1316928,51.5,1236619,53.4,376030,71.8,93906,566703,657143,660,93789,566696,655785,658,93398,565663,576919,639,13981,214135,147534,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,AR202136
1535,2021-09-12,37,IN,7967970,427500,3092880,4447590,0,118356,139665,154291,733873,6538642,6538207,6160543,1885191,248024,2457554,3809503,23561,97125,114604,119292,173631,6504280,3435809,51.0,3435447,60.2,3232198,62.6,931835,85.8,3169042,47.1,3168901,55.5,3000822,58.1,902931,83.2,243891,1151111,1766932,7108,243871,1151097,1766825,7108,243667,1150842,1599270,7043,28193,444831,426378,3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,IN202136
1536,2021-09-12,37,NV,3844840,184300,1427280,2233260,0,124826,146649,161039,775213,3284302,3284253,3082879,812375,147462,1193465,1943349,26,106628,125267,129125,163795,3249888,1822289,59.2,1822195,69.5,1706253,71.5,429334,86.6,1511825,49.1,1511787,57.7,1429672,59.9,380564,76.7,145033,539734,827027,31,145030,539730,826996,31,144992,539638,745012,30,23505,178788,178253,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,NV202136
1537,2021-09-12,37,KS,3680905,173500,1529640,1977765,0,126348,150137,166326,774134,2989536,2989402,2793743,834049,104411,1205446,1678701,978,102616,121932,126239,175409,3085379,1705157,58.5,1705026,69.5,1591169,71.9,459538,96.6,1442605,49.5,1442582,58.8,1354977,61.2,397165,83.5,102864,559471,779904,366,102857,559464,779895,366,102770,559174,692695,338,16798,190681,189511,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,KS202136
1538,2021-09-12,37,OK,4853300,222300,2110220,2520780,0,122652,145954,161522,764140,3975573,3975320,3738051,1086138,117449,1676359,2181549,216,100470,119550,124405,171010,3914279,2173698,54.9,2173478,65.4,2038582,67.8,571290,89.9,1801334,45.5,1801272,54.2,1701251,56.6,501328,78.9,115900,734012,951332,90,115886,733996,951300,90,115823,733786,851562,80,18771,256645,225888,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,OK202136
1539,2021-09-12,37,MP,82590,2600,20200,59790,0,145195,170022,186417,856921,68357,68357,60092,5804,754,9259,58344,0,120173,140722,135636,60220,68423,35313,62.1,35313,72.7,30973,69.9,2902,30.1,33289,58.5,33289,68.5,29361,66.3,2833,29.4,757,4255,28277,0,757,4255,28277,0,757,4254,24350,0,86,451,2296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,MP202136
1540,2021-09-12,37,AL,6427570,281300,2880980,3265290,0,131090,153517,168487,756330,4313489,4313089,4102521,1320093,135727,1917837,2259916,9,87973,103014,107540,155335,4409044,2514065,51.3,2513679,60.0,2386588,62.6,727182,85.6,1971041,40.2,1970984,47.1,1887219,49.5,625910,73.7,138127,844703,987864,347,138118,844691,987828,347,138046,844307,904520,346,34228,331073,260389,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,AL202136
1541,2021-09-12,37,ME,2070510,103100,883000,1084410,0,154032,174736,189024,725820,1771815,1771700,1665812,527423,114678,727305,928998,834,131811,149519,152078,184889,1780820,975887,72.6,975782,82.3,920056,84.0,278892,97.8,897423,66.8,897389,75.7,848566,77.5,264596,92.8,113237,344582,439394,210,113217,344576,439386,210,113169,344527,390679,191,22622,120849,121039,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,ME202136
1542,2021-09-12,37,MO,7614075,311400,3025380,4277295,0,124060,145426,159730,716931,6093955,6093563,5738908,1750198,201337,2234244,3657589,785,99292,116385,120392,164796,6007047,3293804,53.7,3293422,62.9,3099115,65.0,906731,85.4,2843332,46.3,2843273,54.3,2690336,56.4,823856,77.6,203005,1017502,1622620,205,202987,1017492,1622589,205,202788,1017182,1470193,173,36843,376491,410450,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,MO202136
1543,2021-09-12,37,SD,1121475,59400,485940,576135,0,126769,151941,167997,738439,923903,923855,867295,270447,31383,381907,510537,76,104436,125166,129921,178077,926958,508748,57.5,508697,68.9,475738,71.3,143336,94.4,443723,50.2,443711,60.1,420547,63.0,133474,87.9,31413,180286,232004,20,31411,180284,231996,20,31390,180230,208907,20,4275,68435,60751,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,SD202136
1544,2021-09-05,36,MH,51300,10800,40500,0,0,87823,102839,112755,518339,38961,38931,38856,2236,1792,37169,0,0,66699,78043,85403,22593,39015,21677,37.1,21655,43.4,21598,47.5,1243,12.6,18988,32.5,18978,38.0,18949,41.6,1078,10.9,1784,17193,11,0,1782,17185,11,0,1776,17164,9,0,87,991,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,MH202135
1545,2021-09-05,36,OH,14190525,655500,5870700,7664325,0,121400,141895,155750,693466,11723897,11723570,11089162,3478194,487443,4640540,6578975,16939,100298,117227,121711,169973,11589681,6178764,52.9,6178439,61.8,5837387,64.1,1765762,86.3,5698165,48.7,5698081,57.0,5411872,59.4,1689453,82.6,471296,2159454,3062539,4876,471277,2159442,3062486,4876,471072,2159024,2776991,4785,84542,768037,834423,2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,OH202135
1546,2021-09-05,36,OR,6334105,310200,2583400,3440505,0,150178,173643,189011,826820,5026598,5012585,4699600,1300982,206923,1923913,2892270,3492,119178,137415,140237,169823,5042360,2726315,64.6,2718256,74.5,2547968,76.0,688366,89.9,2470385,58.6,2464655,67.6,2322275,69.3,651262,85.0,203934,903847,1361827,777,203931,903843,1356108,773,203145,901070,1217325,735,48501,295212,307198,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,OR202135
1547,2021-09-05,36,WI,7065045,318700,2891240,3855105,0,121342,141307,155077,694529,6542471,6542017,6155246,1900726,266241,2599551,3675831,848,112367,130846,135107,186851,6499864,3450734,59.3,3450216,69.0,3238473,71.1,944544,92.9,3173023,54.5,3172851,63.5,3001802,65.9,911927,89.6,258192,1209026,1705439,366,258175,1209011,1705299,366,258021,1208739,1534687,355,27382,441253,443136,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,WI202135
1548,2021-09-05,36,CA,56160235,2615800,22231680,31312755,0,142134,166914,183425,961958,48535491,48406564,44912914,10386244,1791156,18846147,27885665,12523,122837,143869,146690,177904,48531595,27457962,69.5,27377942,81.4,25425615,83.0,5725635,98.1,22308559,56.5,22259909,66.2,20716916,67.7,4622752,79.2,1779738,8279386,12245622,3813,1779402,8278962,12197740,3805,1772362,8254287,10686701,3566,179228,2345544,2096750,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,CA202135
1549,2021-09-05,36,VA,11992915,545400,4576600,6870915,0,140506,164130,179678,882542,10345805,10314770,9571264,2377906,379920,3807888,6154536,3461,121209,141163,143397,174987,10352887,5621746,65.9,5603488,76.7,5202657,77.9,1255865,92.4,4931248,57.8,4919340,67.3,4585594,68.7,1143004,84.1,372828,1755220,2801935,1265,372735,1755050,2790292,1263,371303,1749949,2463157,1185,66331,540944,535254,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,VA202135
1550,2021-09-05,36,WY,602635,34000,284880,283755,0,104125,122806,135416,607624,490725,490687,467730,154194,22216,225287,242965,257,84789,99993,105102,155470,483154,265998,46.0,265961,54.2,252485,56.7,81095,81.8,227611,39.3,227601,46.4,218252,49.0,74850,75.5,20620,98819,108109,63,20618,98818,108102,63,20604,98800,98786,62,3337,38390,33098,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,WY202135
1551,2021-09-05,36,IL,17118925,850700,6574160,9694065,0,135094,157956,173727,837836,14783776,14742487,13703011,3519181,535319,5470025,8760655,17777,116667,136028,139061,172236,14920625,8432328,66.5,8406377,77.6,7799995,79.2,1919722,94.0,6547536,51.7,6532980,60.3,6107742,62.0,1577140,77.2,523726,2338530,3679549,5731,523698,2338486,3665065,5731,521290,2332051,3248748,5653,73300,716508,784610,2722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,IL202135
1552,2021-09-05,36,PA,18177515,1067700,7627460,9482355,0,141990,164034,178783,759497,15558256,15553272,14659178,4593552,624957,6271424,8661189,686,121530,140353,144179,191929,15576972,8956413,70.0,8952898,80.8,8435110,83.0,2554586,99.9,7125538,55.7,7124020,64.3,6755449,66.4,2065916,86.3,627358,2730019,3767727,434,627301,2729880,3766405,434,626929,2727870,3400243,407,84001,975052,1006655,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,PA202135
1553,2021-09-05,36,AL,6294340,281300,2828480,3184560,0,128372,150335,164994,740653,4216512,4216116,4017258,1307473,134663,1881746,2200097,6,85995,100698,105305,153850,4313025,2477098,50.5,2476715,59.2,2354062,61.7,723466,85.1,1919114,39.1,1919058,45.8,1842338,48.3,620763,73.0,137083,823807,957889,335,137074,823795,957854,335,137003,823427,881574,334,34108,328210,258235,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,AL202135
1554,2021-09-05,36,GA,13636825,599200,5666940,7370685,0,128438,151721,168075,898961,9948681,9946275,9373334,2529325,262201,4069022,5611305,6153,93701,110660,115527,166737,9966865,5517903,52.0,5515786,61.4,5169090,63.7,1299093,85.6,4469282,42.1,4468842,49.7,4240585,52.3,1127628,74.3,260610,1777765,2428817,2090,260510,1777719,2428526,2087,260214,1777087,2201324,1960,31221,621259,474189,959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,GA202135
